pairs,predict_proba
"(2556833.0, 2561039.0)",2.0
"(2556587.0, 2560913.0)",2.0
"(2555378.0, 2560963.0)",2.0
"(2543869.0, 2557955.0)",2.0
"(2555378.0, 2558166.0)",2.0
"(2552265.0, 2561417.0)",1.9987671024850515
"(2507917.0, 2560946.0)",1.995248870109586
"(2553353.0, 2556617.0)",1.993124723447128
"(494289.0, 2555381.0)",1.9929714550019824
"(2532828.0, 2556833.0)",1.9869619227653252
"(2539309.0, 2561147.0)",1.986377789309808
"(494261.0, 2556735.0)",1.9857630050704072
"(2560725.0, 2561147.0)",1.9855010640633786
"(2505660.0, 2543464.0)",1.9828978972603644
"(2541243.0, 2561143.0)",1.9826316270547937
"(2558182.0, 2559164.0)",1.9777270243379923
"(2555378.0, 2558248.0)",1.9658628841607566
"(2552259.0, 2556934.0)",1.9612172419142617
"(2557881.0, 2558925.0)",1.9573012900103115
"(2543823.0, 2555540.0)",1.9565783760312638
"(2533059.0, 2543563.0)",1.9494543970035503
"(2539233.0, 2555547.0)",1.9489728113297748
"(2540219.0, 2557995.0)",1.9460869565217391
"(2560966.0, 2561316.0)",1.945243936773519
"(2539243.0, 2557881.0)",1.9436423069632023
"(2543563.0, 2561366.0)",1.9371736798351629
"(2552320.0, 2556593.0)",1.935960591133005
"(2543492.0, 2552320.0)",1.935960591133005
"(2552320.0, 2552488.0)",1.935960591133005
"(2552320.0, 2558183.0)",1.935960591133005
"(2552255.0, 2556571.0)",1.9349670181955234
"(494307.0, 2530510.0)",1.9266653738355597
"(2535613.0, 2560956.0)",1.9200000000000002
"(2540287.0, 2543597.0)",1.9130434782608694
"(494287.0, 2533057.0)",1.9105015930516285
"(2532804.0, 2558133.0)",1.9097587685806479
"(2539233.0, 2558982.0)",1.9080513495963785
"(2552259.0, 2556456.0)",1.9073041984360009
"(2555528.0, 2555547.0)",1.8973023579317163
"(2543474.0, 2560839.0)",1.8968003260569881
"(2557958.0, 2559260.0)",1.8967066939050028
"(494261.0, 2558163.0)",1.8930210772833724
"(4365.0, 2508107.0)",1.8893576939259087
"(494307.0, 2507917.0)",1.8882285278379487
"(2540180.0, 2559152.0)",1.887166601559096
"(2532890.0, 2553637.0)",1.8847878027138745
"(2540155.0, 2560741.0)",1.8817155086798736
"(2550365.0, 2553822.0)",1.8771588303905402
"(2543769.0, 2556371.0)",1.8771588303905402
"(2495617.0, 2555394.0)",1.8747290857889538
"(2539943.0, 2543470.0)",1.8729036523905982
"(2495202.0, 2550930.0)",1.86919129004933
"(496723.0, 2552265.0)",1.8688891852023537
"(496733.0, 2558849.0)",1.8686329773665518
"(2532890.0, 2532966.0)",1.8643796394485683
"(2532890.0, 2560728.0)",1.8643796394485683
"(496733.0, 2555344.0)",1.8624852954867153
"(2543571.0, 2560982.0)",1.8591534287509646
"(496735.0, 2540180.0)",1.855705224618302
"(2556456.0, 2556833.0)",1.8471858576206404
"(2539982.0, 2556735.0)",1.84449838972274
"(2555329.0, 2561340.0)",1.8432379608578777
"(2532928.0, 2555161.0)",1.8426760717698507
"(2558067.0, 2558166.0)",1.8416700120433562
"(80668.0, 2561093.0)",1.8371506470844845
"(2556571.0, 2560754.0)",1.8368594219527927
"(2540162.0, 2555339.0)",1.8206913372811353
"(2556480.0, 2560982.0)",1.8184679277972744
"(2535687.0, 2561017.0)",1.8180561024451267
"(2556833.0, 2557945.0)",1.8090737240075614
"(2540219.0, 2556617.0)",1.8075960244133866
"(2541200.0, 2543855.0)",1.8067859525751142
"(2495153.0, 2543855.0)",1.8067859525751142
"(2543855.0, 2555568.0)",1.8067859525751142
"(2556559.0, 2560956.0)",1.8034697217675943
"(2495613.0, 2534832.0)",1.7940863374040543
"(2556833.0, 2560930.0)",1.7932728141423793
"(1302.0, 2552320.0)",1.793103448275862
"(2540219.0, 2560822.0)",1.793103448275862
"(2556828.0, 2558182.0)",1.7911629178893642
"(2543597.0, 2556617.0)",1.7852169292113398
"(2552279.0, 2558248.0)",1.7777777777777777
"(2540164.0, 2560963.0)",1.7777777777777777
"(2555277.0, 2556735.0)",1.7719390617582325
"(2555277.0, 2559181.0)",1.7719390617582325
"(2555394.0, 2555568.0)",1.771691837721603
"(2555552.0, 2556934.0)",1.7632033192689587
"(2506353.0, 2555394.0)",1.7606557116303054
"(80431.0, 2506789.0)",1.7586439786585806
"(2560755.0, 2560982.0)",1.7580021462966495
"(2552391.0, 2560917.0)",1.7508692982135916
"(2499278.0, 2560850.0)",1.7489361702127662
"(2556641.0, 2561527.0)",1.7391304347826086
"(2540288.0, 2556641.0)",1.7391304347826086
"(2543855.0, 2555342.0)",1.7387008461921354
"(2506345.0, 2530510.0)",1.7352003214010527
"(2555552.0, 2556567.0)",1.7343568980233903
"(2555550.0, 2559293.0)",1.7293123909114396
"(2533062.0, 2543699.0)",1.7267134717124466
"(2495202.0, 2543505.0)",1.7249098585740767
"(2556587.0, 2557958.0)",1.722793650426742
"(2555158.0, 2555551.0)",1.720611660446043
"(2543711.0, 2561340.0)",1.7182379608578777
"(2552391.0, 2560850.0)",1.7161620294599018
"(2556480.0, 2560952.0)",1.7106375200745647
"(2533059.0, 2543712.0)",1.7093220212130502
"(2543712.0, 2553353.0)",1.7093220212130502
"(2543712.0, 2560822.0)",1.7093220212130502
"(2552385.0, 2555381.0)",1.7091951896392232
"(2543464.0, 2555505.0)",1.7072953116879317
"(2532946.0, 2552289.0)",1.7057355527448619
"(2555175.0, 2561093.0)",1.7052357534674634
"(2560753.0, 2561093.0)",1.7052357534674634
"(494307.0, 2550541.0)",1.6983825892205073
"(71251.0, 2543699.0)",1.6953631517253551
"(2540152.0, 2560775.0)",1.6930851063829788
"(494261.0, 2558061.0)",1.6911863918973564
"(2552490.0, 2559152.0)",1.6862325543981016
"(2550541.0, 2556278.0)",1.6842105263157894
"(2550541.0, 2560763.0)",1.6842105263157894
"(2557955.0, 2558821.0)",1.6842105263157894
"(2556571.0, 2561143.0)",1.6838908541498872
"(2533062.0, 2561143.0)",1.6838908541498872
"(494287.0, 2561143.0)",1.6838908541498872
"(2557927.0, 2558182.0)",1.6827216159777767
"(2530491.0, 2557887.0)",1.6826202056352075
"(2555166.0, 2557980.0)",1.6784571721369403
"(238227.0, 2558060.0)",1.678427248626882
"(2557967.0, 2560830.0)",1.6683870967741936
"(2550654.0, 2560850.0)",1.6606720356774958
"(2532875.0, 2552427.0)",1.6582490408092083
"(2539338.0, 2552427.0)",1.6582490408092083
"(2550654.0, 2561117.0)",1.6523354841675235
"(2550565.0, 2556934.0)",1.6499999999999995
"(2552434.0, 2561147.0)",1.6491232747535705
"(496735.0, 2559152.0)",1.6469590250152455
"(2543712.0, 2555322.0)",1.6412369148300714
"(2543681.0, 2555381.0)",1.6411100832562444
"(2560827.0, 2561417.0)",1.6340254611476654
"(2506789.0, 2532928.0)",1.6283903574841363
"(2532869.0, 2555168.0)",1.625
"(2553655.0, 2555168.0)",1.625
"(2555168.0, 2560741.0)",1.625
"(2560775.0, 2561093.0)",1.625
"(2555168.0, 2558033.0)",1.625
"(2495170.0, 2506789.0)",1.6162892651731489
"(2495170.0, 2543470.0)",1.6162892651731489
"(2495170.0, 2560952.0)",1.6162892651731489
"(2495170.0, 2556480.0)",1.6162892651731489
"(2550572.0, 2557955.0)",1.6153846153846154
"(2535609.0, 2557955.0)",1.6145735878908982
"(2556278.0, 2560763.0)",1.6121772180091891
"(2533057.0, 2556571.0)",1.606223545022005
"(2541200.0, 2555342.0)",1.6047920873020507
"(2532875.0, 2550365.0)",1.6034929775827271
"(2560712.0, 2560956.0)",1.6034697217675944
"(496733.0, 2560956.0)",1.6034697217675944
"(2555386.0, 2560956.0)",1.6034697217675944
"(2532946.0, 2560956.0)",1.6034697217675944
"(2550565.0, 2560930.0)",1.5999999999999996
"(2539982.0, 2555277.0)",1.5950739196686439
"(2532800.0, 2534832.0)",1.5901639344262295
"(2543712.0, 2557979.0)",1.5862450981361271
"(2543855.0, 2557887.0)",1.5839461695213402
"(496733.0, 2552289.0)",1.582894383135402
"(2555322.0, 2555546.0)",1.5826586296679388
"(80431.0, 2560984.0)",1.5826586296679388
"(2552255.0, 2561143.0)",1.5812255215968842
"(71251.0, 2561143.0)",1.5812255215968842
"(2507917.0, 2560763.0)",1.5799648415546392
"(2543711.0, 2561008.0)",1.5758889720706724
"(2508080.0, 2558925.0)",1.5687952600394997
"(2553456.0, 2558925.0)",1.5687952600394997
"(2557961.0, 2558108.0)",1.5666968611864283
"(2532877.0, 2543563.0)",1.5648390123881657
"(494277.0, 2555551.0)",1.5625591596789115
"(2543769.0, 2543855.0)",1.5614715719063545
"(2534830.0, 2561527.0)",1.5593094774750247
"(2495343.0, 2543563.0)",1.5506669494834477
"(71423.0, 2560718.0)",1.5483870967741935
"(2307.0, 496723.0)",1.5483870967741935
"(496723.0, 2530794.0)",1.5483870967741935
"(496723.0, 2555349.0)",1.5483870967741935
"(2540219.0, 2561366.0)",1.5471698113207548
"(2495202.0, 2556278.0)",1.5397068241656586
"(2532928.0, 2560755.0)",1.5336023477622893
"(2550613.0, 2555551.0)",1.530391271553215
"(2555344.0, 2560712.0)",1.52458152619694
"(2506352.0, 2533056.0)",1.5182738974292553
"(2508080.0, 2532890.0)",1.5148822165612388
"(2552289.0, 2560712.0)",1.5148092767524233
"(2506861.0, 2552592.0)",1.5116186705521246
"(2532869.0, 2558033.0)",1.5
"(2532869.0, 2553655.0)",1.5
"(2555156.0, 2558033.0)",1.5
"(2539935.0, 2552434.0)",1.4991716934431407
"(496727.0, 2558064.0)",1.4929899908886028
"(2495504.0, 2556371.0)",1.4925434457751556
"(2556371.0, 2558009.0)",1.4925434457751556
"(2543830.0, 2556371.0)",1.4925434457751556
"(2495807.0, 2556371.0)",1.4925434457751556
"(2505708.0, 2560775.0)",1.491998590897564
"(2532869.0, 2540155.0)",1.4881519960150857
"(2508080.0, 2558259.0)",1.4878870391276429
"(2553817.0, 2557961.0)",1.4834697217675943
"(2553817.0, 2558976.0)",1.4834697217675943
"(2553817.0, 2560789.0)",1.4834697217675943
"(2535867.0, 2543851.0)",1.477315875613748
"(2535867.0, 2560766.0)",1.477315875613748
"(2532869.0, 2555177.0)",1.4743876752294884
"(2508080.0, 2539243.0)",1.467478875862337
"(2560754.0, 2561157.0)",1.4616235589644748
"(2541243.0, 2561157.0)",1.4616235589644748
"(2550565.0, 2556456.0)",1.4605213935001164
"(2506861.0, 2560884.0)",1.4522317420112687
"(494277.0, 2555339.0)",1.4375591596789115
"(2552289.0, 2558849.0)",1.4365061590145578
"(2550654.0, 2558971.0)",1.4345080091533182
"(2552605.0, 2558119.0)",1.429835433030487
"(2557855.0, 2558821.0)",1.4294818872728676
"(2556735.0, 2558163.0)",1.4285176009437932
"(2540152.0, 2553441.0)",1.425
"(2535867.0, 2557867.0)",1.4234028321354872
"(2535867.0, 2539290.0)",1.4234028321354872
"(494277.0, 2558065.0)",1.4225281614066798
"(2552262.0, 2556641.0)",1.4220572640509015
"(71441.0, 2556641.0)",1.4220572640509015
"(2556641.0, 2557855.0)",1.4220572640509015
"(2505660.0, 2558248.0)",1.4134097213385088
"(2507917.0, 2555345.0)",1.4075061132715008
"(2530510.0, 2555345.0)",1.4075061132715008
"(2506789.0, 2560984.0)",1.4034344813350748
"(2533056.0, 2560775.0)",1.4015179558564355
"(2307.0, 2556775.0)",1.3984287478671125
"(2530794.0, 2556775.0)",1.3984287478671125
"(2552265.0, 2556775.0)",1.3984287478671125
"(2533062.0, 2561157.0)",1.3978895436192063
"(2540162.0, 2541539.0)",1.3956531020763017
"(2533059.0, 2555546.0)",1.3917323536755002
"(2555161.0, 2555340.0)",1.3901872984235408
"(2556652.0, 2557969.0)",1.3889695210449928
"(2508084.0, 2555530.0)",1.387742516783374
"(2506789.0, 2560982.0)",1.3871124066578828
"(496735.0, 2560851.0)",1.385093214920018
"(2543850.0, 2555162.0)",1.3839231281908702
"(2555162.0, 2560830.0)",1.376486644415432
"(2561001.0, 2561017.0)",1.3759541476673705
"(2552448.0, 2560741.0)",1.3734588793814821
"(2553655.0, 2555156.0)",1.3680851063829789
"(2552448.0, 2555156.0)",1.3680851063829789
"(2532966.0, 2558925.0)",1.3671373555840822
"(2534830.0, 2557855.0)",1.364808292628684
"(2535867.0, 2539240.0)",1.3553177257525084
"(2543597.0, 2543712.0)",1.3409090459776123
"(2540143.0, 2552454.0)",1.3392278495094019
"(2539334.0, 2555162.0)",1.3385548045998015
"(2539309.0, 2552434.0)",1.3381852071087186
"(2506345.0, 2555345.0)",1.336377789309808
"(2543872.0, 2558821.0)",1.333994654339048
"(71441.0, 2558821.0)",1.333994654339048
"(2552315.0, 2558168.0)",1.3338414094891138
"(494287.0, 2561157.0)",1.3298044372362274
"(2552434.0, 2560725.0)",1.3267866618202655
"(2541243.0, 2552255.0)",1.324410738946235
"(2550654.0, 2561006.0)",1.3233808125671536
"(2556480.0, 2556537.0)",1.3132709680812644
"(2533057.0, 2533062.0)",1.3125467155966697
"(2505660.0, 2555505.0)",1.3078237853820533
"(2558005.0, 2560784.0)",1.307007786429366
"(2543474.0, 2555547.0)",1.305715587214511
"(2543680.0, 2560917.0)",1.305297778507385
"(2555173.0, 2556775.0)",1.2998863486190038
"(2543563.0, 2543597.0)",1.2994543970035504
"(2539240.0, 2556652.0)",1.2988543371522097
"(2543769.0, 2557887.0)",1.2987835307709574
"(2539243.0, 2540140.0)",1.2949015141135396
"(71423.0, 2560784.0)",1.287813255039258
"(2535867.0, 2557969.0)",1.2861538461538462
"(2532898.0, 2560763.0)",1.28
"(2555355.0, 2556367.0)",1.277333486057674
"(2555355.0, 2560970.0)",1.277333486057674
"(2558248.0, 2560963.0)",1.2710149982560168
"(2505708.0, 2558171.0)",1.2694739140714442
"(2533056.0, 2558171.0)",1.2694739140714442
"(306.0, 2558062.0)",1.2682926829268293
"(2532890.0, 2557881.0)",1.2682926829268293
"(2532877.0, 2555322.0)",1.2664675214487955
"(2506268.0, 2560713.0)",1.2622709521219397
"(2555162.0, 2556445.0)",1.2595699531341316
"(2495251.0, 2543874.0)",1.2590426755512594
"(2556278.0, 2559293.0)",1.2484613270816525
"(2552289.0, 2555344.0)",1.2455798830221192
"(2506861.0, 2555552.0)",1.24302987569126
"(2557996.0, 2560984.0)",1.2326586296679387
"(2557961.0, 2559087.0)",1.2214139418196777
"(2543699.0, 2560754.0)",1.2210310244073714
"(2543470.0, 2560755.0)",1.2158851648404958
"(2543643.0, 2558849.0)",1.215425531914894
"(2532869.0, 2559012.0)",1.2112356792144028
"(496937.0, 2555310.0)",1.2010183744998664
"(496739.0, 2561147.0)",1.199330851297421
"(2532877.0, 2555546.0)",1.1980432450525542
"(71251.0, 2552255.0)",1.19129265075878
"(2495136.0, 2556443.0)",1.191162029459902
"(2535609.0, 2541202.0)",1.191162029459902
"(2556374.0, 2558183.0)",1.191162029459902
"(2541202.0, 2560913.0)",1.191162029459902
"(1302.0, 2556374.0)",1.191162029459902
"(2552488.0, 2556374.0)",1.191162029459902
"(2508080.0, 2553456.0)",1.1869427080546224
"(2558094.0, 2558853.0)",1.1845484949832776
"(2550565.0, 2561039.0)",1.1841062991604943
"(2561017.0, 2561318.0)",1.1761422928527396
"(2555162.0, 2555255.0)",1.1757525682828813
"(2543563.0, 2553353.0)",1.1757085776055571
"(2495272.0, 2555552.0)",1.1744820973774999
"(2543597.0, 2558819.0)",1.1739130434782608
"(2535613.0, 2558064.0)",1.1735833157783866
"(2532869.0, 2552448.0)",1.170459688322778
"(2495281.0, 2560764.0)",1.1629539181634774
"(2558157.0, 2561117.0)",1.1503422756706756
"(2543851.0, 2553562.0)",1.1432926829268293
"(2505660.0, 2560963.0)",1.138551031200423
"(4365.0, 2557841.0)",1.1361702127659576
"(2543597.0, 2553657.0)",1.134764107308048
"(2552697.0, 2555161.0)",1.1329794737482366
"(2495872.0, 2558853.0)",1.1306354515050168
"(2556652.0, 2560914.0)",1.123076923076923
"(2556374.0, 2556593.0)",1.123076923076923
"(2495136.0, 2561132.0)",1.123076923076923
"(2540162.0, 2561033.0)",1.123076923076923
"(2506861.0, 2550565.0)",1.11982058487478
"(2495617.0, 2559054.0)",1.1191445298690217
"(71423.0, 2555339.0)",1.1111111111111112
"(2558976.0, 2559087.0)",1.1103028307085665
"(2558971.0, 2560850.0)",1.1092148751773199
"(496828.0, 2540162.0)",1.1083743842364533
"(2558070.0, 2560966.0)",1.102940399101361
"(2543470.0, 2558136.0)",1.1002768912697531
"(2555344.0, 2558849.0)",1.0929613385182002
"(2555349.0, 2561417.0)",1.0881010796306618
"(2541539.0, 2558065.0)",1.085536140333874
"(2541539.0, 2550613.0)",1.085536140333874
"(2541539.0, 2555158.0)",1.085536140333874
"(2556537.0, 2557996.0)",1.0814141495394767
"(2543874.0, 2559152.0)",1.0803565691506571
"(2540152.0, 2561093.0)",1.0802357534674634
"(496828.0, 2550613.0)",1.0738916256157638
"(496828.0, 2558005.0)",1.0738916256157638
"(496828.0, 2558065.0)",1.0738916256157638
"(2556652.0, 2557867.0)",1.072439242812587
"(2543811.0, 2553817.0)",1.0717050158852415
"(2559087.0, 2560789.0)",1.0703028307085665
"(2540288.0, 2561527.0)",1.0684860440456756
"(80431.0, 2555161.0)",1.068408801241648
"(2550767.0, 2557920.0)",1.0680851063829788
"(2550767.0, 2555531.0)",1.0680851063829788
"(2557927.0, 2560826.0)",1.0680851063829788
"(2550767.0, 2552568.0)",1.0680851063829788
"(2550605.0, 2555552.0)",1.0680851063829788
"(2550605.0, 2557945.0)",1.0680851063829788
"(2495170.0, 2560755.0)",1.0680851063829788
"(2550767.0, 2558159.0)",1.0680851063829788
"(2533048.0, 2556537.0)",1.0680851063829788
"(2508004.0, 2558166.0)",1.0680851063829788
"(2533534.0, 2535687.0)",1.0680851063829788
"(2540155.0, 2558033.0)",1.0680851063829788
"(2552313.0, 2558182.0)",1.0680851063829788
"(2555378.0, 2557841.0)",1.0680851063829788
"(2559164.0, 2560826.0)",1.0680851063829788
"(2495775.0, 2557841.0)",1.0680851063829788
"(2550365.0, 2561001.0)",1.0680851063829788
"(2555345.0, 2560763.0)",1.0680851063829788
"(2532828.0, 2550605.0)",1.0680851063829788
"(2543738.0, 2561017.0)",1.0680851063829788
"(2556587.0, 2557855.0)",1.0680851063829788
"(2533534.0, 2561017.0)",1.0680851063829788
"(2541832.0, 2550767.0)",1.0680851063829788
"(2550842.0, 2560826.0)",1.0680851063829788
"(2560725.0, 2561316.0)",1.065243936773519
"(2543738.0, 2556512.0)",1.0637340153452686
"(2508080.0, 2553637.0)",1.0623411119629091
"(2539311.0, 2560964.0)",1.0583015057843501
"(2552448.0, 2560746.0)",1.050239918987797
"(2540221.0, 2558849.0)",1.0488142449322246
"(2495272.0, 2532828.0)",1.0483352026382313
"(494287.0, 2552255.0)",1.0460781293066346
"(2552279.0, 2558067.0)",1.044272897564823
"(2495190.0, 2558133.0)",1.0408163265306123
"(2557980.0, 2561278.0)",1.04
"(2555540.0, 2561278.0)",1.04
"(2550164.0, 2561278.0)",1.04
"(2558182.0, 2560760.0)",1.0285669828396453
"(2556655.0, 2558121.0)",1.026865696414542
"(2552434.0, 2555539.0)",1.0260447394698655
"(2539293.0, 2557887.0)",1.0242869792143627
"(2558971.0, 2560917.0)",1.0175831202046037
"(2532898.0, 2539937.0)",1.0151639344262295
"(2532828.0, 2552259.0)",1.0151302853925226
"(2552392.0, 2558184.0)",1.0147606526058053
"(2552259.0, 2561039.0)",1.014172062904718
"(2553353.0, 2555546.0)",1.0071169690601156
"(2495202.0, 2532898.0)",1.0043956043956044
"(2543874.0, 2556673.0)",1.0
"(2558005.0, 2561033.0)",1.0
"(2560760.0, 2560826.0)",1.0
"(2560819.0, 2561585.0)",1.0
"(71423.0, 496828.0)",1.0
"(2560741.0, 2560746.0)",1.0
"(71197.0, 2561001.0)",1.0
"(2560719.0, 2560826.0)",1.0
"(2558062.0, 2561585.0)",1.0
"(2550605.0, 2552592.0)",1.0
"(2543501.0, 2560714.0)",1.0
"(2559012.0, 2560746.0)",1.0
"(79901.0, 2507644.0)",1.0
"(2550262.0, 2557920.0)",1.0
"(79901.0, 2507817.0)",1.0
"(2558786.0, 2558982.0)",1.0
"(2558182.0, 2560826.0)",1.0
"(494259.0, 2560758.0)",1.0
"(2539334.0, 2557872.0)",1.0
"(2559054.0, 2561585.0)",1.0
"(2536032.0, 2555342.0)",1.0
"(496735.0, 2535693.0)",1.0
"(2535693.0, 2560851.0)",1.0
"(2525323.0, 2559012.0)",1.0
"(2508007.0, 2558033.0)",1.0
"(2508007.0, 2555168.0)",1.0
"(2508007.0, 2553655.0)",1.0
"(2507843.0, 2556817.0)",1.0
"(2555547.0, 2558982.0)",1.0
"(2552313.0, 2560826.0)",1.0
"(2552313.0, 2560719.0)",1.0
"(2541200.0, 2561585.0)",1.0
"(2506345.0, 2560946.0)",1.0
"(2506345.0, 2560763.0)",1.0
"(2555568.0, 2561585.0)",1.0
"(2552307.0, 2558183.0)",1.0
"(2550605.0, 2556567.0)",1.0
"(2535693.0, 2540180.0)",1.0
"(2535693.0, 2552490.0)",1.0
"(2535693.0, 2560759.0)",1.0
"(2525323.0, 2560741.0)",1.0
"(2540164.0, 2555178.0)",1.0
"(2533534.0, 2552427.0)",1.0
"(2555178.0, 2555378.0)",1.0
"(2552697.0, 2560984.0)",1.0
"(2540197.0, 2552320.0)",1.0
"(2552605.0, 2556480.0)",1.0
"(2533057.0, 2558189.0)",1.0
"(2543738.0, 2552427.0)",1.0
"(2555168.0, 2555177.0)",1.0
"(2555168.0, 2559012.0)",1.0
"(2555178.0, 2558166.0)",1.0
"(2533534.0, 2543738.0)",1.0
"(2555178.0, 2558248.0)",1.0
"(2555178.0, 2560963.0)",1.0
"(2555255.0, 2557872.0)",1.0
"(2552447.0, 2553441.0)",1.0
"(2533459.0, 2535687.0)",1.0
"(2555342.0, 2561585.0)",1.0
"(2533459.0, 2561001.0)",1.0
"(2556443.0, 2557872.0)",1.0
"(2552307.0, 2552488.0)",1.0
"(2536032.0, 2541200.0)",1.0
"(2495153.0, 2560986.0)",1.0
"(2543823.0, 2560964.0)",1.0
"(2495251.0, 2560714.0)",1.0
"(2556711.0, 2561042.0)",1.0
"(2552276.0, 2557880.0)",1.0
"(2557837.0, 2561117.0)",1.0
"(2557841.0, 2558166.0)",1.0
"(2557841.0, 2558248.0)",1.0
"(2557841.0, 2560963.0)",1.0
"(2495170.0, 2552697.0)",1.0
"(2557872.0, 2558184.0)",1.0
"(2556641.0, 2560913.0)",1.0
"(2539293.0, 2539932.0)",1.0
"(2557872.0, 2560830.0)",1.0
"(2557872.0, 2561132.0)",1.0
"(2557927.0, 2560719.0)",1.0
"(496961.0, 2560917.0)",1.0
"(496961.0, 2556655.0)",1.0
"(496961.0, 2499278.0)",1.0
"(496828.0, 2555339.0)",1.0
"(2557967.0, 2561132.0)",1.0
"(2556652.0, 2561107.0)",1.0
"(2543869.0, 2560913.0)",1.0
"(2495454.0, 2555255.0)",1.0
"(2495454.0, 2556445.0)",1.0
"(2541539.0, 2561033.0)",1.0
"(2556445.0, 2557872.0)",1.0
"(2495454.0, 2556443.0)",1.0
"(2536032.0, 2560819.0)",1.0
"(2495454.0, 2558184.0)",1.0
"(2495454.0, 2539653.0)",1.0
"(2495454.0, 2539334.0)",1.0
"(2556641.0, 2557955.0)",1.0
"(2552434.0, 2561316.0)",0.9971588303905401
"(496739.0, 2561316.0)",0.9971588303905401
"(2555552.0, 2560884.0)",0.9963584757097446
"(2558157.0, 2558971.0)",0.9950000000000001
"(2543738.0, 2555277.0)",0.9945366605164601
"(2495272.0, 2561039.0)",0.9935791394117504
"(2495272.0, 2557945.0)",0.9935791394117504
"(2556833.0, 2556934.0)",0.9869619227653252
"(2555539.0, 2561147.0)",0.986377789309808
"(2558801.0, 2558982.0)",0.9828571428571429
"(494289.0, 2555288.0)",0.9787993920972644
"(2532928.0, 2558119.0)",0.9655172413793105
"(2495872.0, 2559152.0)",0.9634893032476513
"(2540180.0, 2560851.0)",0.9574476739477848
"(2558925.0, 2560728.0)",0.9573012900103117
"(2499278.0, 2558971.0)",0.9460869565217391
"(2507843.0, 2555355.0)",0.9460869565217391
"(2540164.0, 2558248.0)",0.9460869565217391
"(2543720.0, 2560964.0)",0.9460869565217391
"(2532804.0, 2560764.0)",0.9460869565217391
"(2506345.0, 2550930.0)",0.9460869565217391
"(2555342.0, 2558062.0)",0.9455015919154126
"(2561147.0, 2561316.0)",0.945243936773519
"(2543474.0, 2555355.0)",0.9409409784241125
"(2552391.0, 2557837.0)",0.9407416302771265
"(2495281.0, 2532804.0)",0.9390982499149887
"(2535687.0, 2543738.0)",0.9369261858847089
"(2540143.0, 2553822.0)",0.9363413674614294
"(2535687.0, 2555277.0)",0.9286911473697799
"(2543869.0, 2552262.0)",0.9251325556733834
"(2552386.0, 2559087.0)",0.9221840188273784
"(2555540.0, 2560964.0)",0.9209640640232286
"(2550262.0, 2560908.0)",0.9164420485175202
"(2555162.0, 2558184.0)",0.9159694690510718
"(2535687.0, 2541792.0)",0.9107505070993915
"(2495493.0, 2555349.0)",0.9033441258094359
"(2552259.0, 2555552.0)",0.8931321355312829
"(2530510.0, 2539937.0)",0.8901639344262295
"(2539937.0, 2556278.0)",0.8901639344262295
"(2539937.0, 2543505.0)",0.8901639344262295
"(2539937.0, 2555550.0)",0.8901639344262295
"(2543501.0, 2559152.0)",0.887166601559096
"(2541539.0, 2558005.0)",0.880202047969254
"(2533049.0, 2559152.0)",0.8771588303905402
"(2532928.0, 2556480.0)",0.8771588303905402
"(2532431.0, 2552484.0)",0.8771588303905402
"(2539937.0, 2560946.0)",0.875
"(2555383.0, 2558168.0)",0.8734129752354376
"(2506352.0, 2560775.0)",0.8704582171431863
"(2555173.0, 2561417.0)",0.8691912900493299
"(2508084.0, 2552484.0)",0.8626659392616842
"(2499278.0, 2561006.0)",0.8622073578595317
"(2532870.0, 2556148.0)",0.8611885546588409
"(2532861.0, 2532870.0)",0.8611885546588409
"(2555342.0, 2555568.0)",0.860312807294126
"(80431.0, 2560952.0)",0.8600412868856175
"(2533062.0, 2552255.0)",0.8579593174254465
"(2495272.0, 2552592.0)",0.8574089266457927
"(2550613.0, 2560784.0)",0.8569850533048353
"(2556394.0, 2556429.0)",0.8532001033680767
"(2556394.0, 2558060.0)",0.8532001033680767
"(2543811.0, 2556394.0)",0.8532001033680767
"(2556559.0, 2558849.0)",0.8494554377702466
"(2555355.0, 2558982.0)",0.848531311913171
"(2541202.0, 2552262.0)",0.8411620294599018
"(2541202.0, 2543872.0)",0.8411620294599018
"(2541200.0, 2558062.0)",0.841133076323388
"(2543823.0, 2555166.0)",0.8406753343964204
"(494261.0, 2559181.0)",0.8400241681412113
"(2532869.0, 2560741.0)",0.8362356792144028
"(2507917.0, 2550930.0)",0.8308640246732097
"(2540140.0, 2553637.0)",0.830656595949921
"(2555161.0, 2556480.0)",0.8299239153464919
"(2556817.0, 2558801.0)",0.8280483818241253
"(2552605.0, 2555340.0)",0.8174440790231323
"(2555540.0, 2558289.0)",0.813076923076923
"(2552434.0, 2559058.0)",0.8118811881188119
"(2506352.0, 2558171.0)",0.8090737240075614
"(496961.0, 2550654.0)",0.8090737240075614
"(496961.0, 2543741.0)",0.8090737240075614
"(2552605.0, 2560984.0)",0.8090737240075614
"(496961.0, 2558157.0)",0.8090737240075614
"(2558163.0, 2559181.0)",0.8090737240075614
"(496961.0, 2495507.0)",0.8090737240075614
"(2555528.0, 2560839.0)",0.80102069814045
"(2555394.0, 2560986.0)",0.8
"(2532986.0, 2560986.0)",0.8
"(2552386.0, 2553817.0)",0.8
"(2553441.0, 2561093.0)",0.8
"(2505708.0, 2553441.0)",0.8
